Designator,Helper,Footprint,Mid X,Mid Y,Rotation,Layer
C901,100n,CAP_0402,-41.1004,43.5144,270.0000,top
C902,100n,CAP_0402,-41.1004,17.6381,270.0000,top
C903,100n,CAP_0402,-41.1004,-8.2381,270.0000,top
C904,100n,CAP_0402,-41.1004,-34.1144,270.0000,top
C905,100n,CAP_0402,-15.2241,43.5144,270.0000,top
C906,100n,CAP_0402,-15.2241,17.6381,270.0000,top
C907,100n,CAP_0402,-15.2241,-8.2381,270.0000,top
C908,100n,CAP_0402,-15.2241,-34.1144,270.0000,top
C909,100n,CAP_0402,10.6521,43.5144,270.0000,top
C910,100n,CAP_0402,10.6521,17.6381,270.0000,top
C911,100n,CAP_0402,10.6521,-8.2381,270.0000,top
C912,100n,CAP_0402,10.6521,-34.1144,270.0000,top
C913,100n,CAP_0402,36.5284,43.5144,270.0000,top
C914,100n,CAP_0402,36.5284,17.6381,270.0000,top
C915,100n,CAP_0402,36.5284,-8.2381,270.0000,top
C916,100n,CAP_0402,36.5284,-34.1144,270.0000,top
C1001,100n,CAP_0402,-27.3050,4.9530,90.0000,top
C1002,100n,CAP_0402,-29.8450,4.9530,90.0000,top
C1003,100n,CAP_0402,-31.1150,-4.9530,270.0000,top
C1004,100n,CAP_0402,-29.8450,-4.9530,270.0000,top
C1005,100n,CAP_0402,-28.5750,4.9530,90.0000,top
C1006,100n,CAP_0402,-26.0350,4.9530,90.0000,top
C1007,100n,CAP_0402,-26.0350,-4.9530,270.0000,top
C1008,100n,CAP_0402,-27.3050,-4.9530,270.0000,top
C1009,100n,CAP_0402,-32.5120,2.7940,270.0000,top
C1010,100n,CAP_0402,26.0350,4.9530,90.0000,top
C1011,100n,CAP_0402,23.4950,4.9530,90.0000,top
C1012,100n,CAP_0402,22.2250,-4.9530,270.0000,top
C1013,100n,CAP_0402,23.4950,-4.9530,270.0000,top
C1014,100n,CAP_0402,24.7650,4.9530,90.0000,top
C1015,100n,CAP_0402,27.3050,4.9530,90.0000,top
C1016,100n,CAP_0402,27.3050,-4.9530,270.0000,top
C1017,100n,CAP_0402,26.0350,-4.9530,270.0000,top
C1018,100n,CAP_0402,20.8280,2.7940,270.0000,top
C1019,100n,CAP_0402,-41.3544,34.5144,270.0000,top
C1020,100n,CAP_0402,-41.3544,8.6381,270.0000,top
C1021,100n,CAP_0402,-15.4781,34.5144,270.0000,top
C1022,100n,CAP_0402,-15.4781,8.6381,270.0000,top
C1023,100n,CAP_0402,10.3981,34.5144,270.0000,top
C1024,100n,CAP_0402,10.3981,8.6381,270.0000,top
C1025,100n,CAP_0402,36.2744,34.5144,270.0000,top
C1026,100n,CAP_0402,36.2744,8.6381,270.0000,top
C1027,100n,CAP_0402,-41.3544,-17.2381,270.0000,top
C1028,100n,CAP_0402,-15.4781,-17.2381,270.0000,top
C1029,100n,CAP_0402,10.3981,-17.2381,270.0000,top
C1030,100n,CAP_0402,36.2744,-17.2381,270.0000,top
C1031,100n,CAP_0402,-41.3544,-43.1144,270.0000,top
C1032,100n,CAP_0402,-15.4781,-43.1144,270.0000,top
C1033,100n,CAP_0402,10.3981,-43.1144,270.0000,top
C1034,100n,CAP_0402,36.2744,-43.1144,270.0000,top
C1035,100n,CAP_0402,36.2500,-27.0000,270.0000,top
C1036,100n,CAP_0402,10.5000,-27.0000,270.0000,top
C1037,100n,CAP_0402,-41.2500,-27.0000,270.0000,top
C1038,100n,CAP_0402,-15.5000,-27.0000,270.0000,top
C1039,100n,CAP_0402,-41.2500,-22.7500,270.0000,top
C1040,100n,CAP_0402,-15.5000,-22.7500,270.0000,top
C1041,100n,CAP_0402,10.5000,-22.7500,270.0000,top
C1042,100n,CAP_0402,36.2500,-22.7500,270.0000,top
C1043,100n,CAP_0402,36.2500,24.7500,270.0000,top
C1044,100n,CAP_0402,10.5000,24.7500,270.0000,top
C1045,100n,CAP_0402,-41.2500,24.7500,270.0000,top
C1046,100n,CAP_0402,-15.5000,24.7500,270.0000,top
C1047,100n,CAP_0402,-41.2500,29.0000,270.0000,top
C1048,100n,CAP_0402,-15.5000,29.0000,270.0000,top
C1049,100n,CAP_0402,10.5000,29.0000,270.0000,top
C1050,100n,CAP_0402,36.2500,29.0000,270.0000,top
D901,WS2812C-2020,UI_WS2812C-2020,-38.8144,43.5144,180.0000,top
D902,WS2812C-2020,UI_WS2812C-2020,-38.8144,17.6381,180.0000,top
D903,WS2812C-2020,UI_WS2812C-2020,-38.8144,-8.2381,180.0000,top
D904,WS2812C-2020,UI_WS2812C-2020,-38.8144,-34.1144,180.0000,top
D905,WS2812C-2020,UI_WS2812C-2020,-12.9381,43.5144,180.0000,top
D906,WS2812C-2020,UI_WS2812C-2020,-12.9381,17.6381,180.0000,top
D907,WS2812C-2020,UI_WS2812C-2020,-12.9381,-8.2381,180.0000,top
D908,WS2812C-2020,UI_WS2812C-2020,-12.9381,-34.1144,180.0000,top
D909,WS2812C-2020,UI_WS2812C-2020,12.9381,43.5144,180.0000,top
D910,WS2812C-2020,UI_WS2812C-2020,12.9381,17.6381,180.0000,top
D911,WS2812C-2020,UI_WS2812C-2020,12.9381,-8.2381,180.0000,top
D912,WS2812C-2020,UI_WS2812C-2020,12.9381,-34.1144,180.0000,top
D913,WS2812C-2020,UI_WS2812C-2020,38.8144,43.5144,180.0000,top
D914,WS2812C-2020,UI_WS2812C-2020,38.8144,17.6381,180.0000,top
D915,WS2812C-2020,UI_WS2812C-2020,38.8144,-8.2381,180.0000,top
D916,WS2812C-2020,UI_WS2812C-2020,38.8144,-34.1144,180.0000,top
J601,TYPE-C-32-M-12,USB_C_Korean_Hroparts_TYPE-C-31-M-12,0.0000,46.6000,180.0000,top
J602,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,25.8762,38.8143,0.0000,top
J603,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,-25.8762,12.9381,0.0000,top
J604,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,-25.8762,38.8143,0.0000,top
J605,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,25.8762,-12.9382,0.0000,top
J701,C5137195,U.FL_Molex_MCRF_73412-0110_Vertical,5.0000,-7.2500,0.0000,top
J1005,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,25.8762,12.9381,0.0000,top
J1006,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,-25.8762,-38.8144,0.0000,top
J1007,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,-25.8762,-12.9381,0.0000,top
J1008,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,25.8762,-38.8144,0.0000,top
L701,1n8,IND_0402,4.7500,-4.2500,90.0000,top
L702,GZ2012D601TF,FERRIT_0805,3.2500,-7.2000,0.0,bottom
R601,1M,RES_0402,-3.0000,43.5000,180.0,bottom
R602,5k1,RES_0402,1.0000,43.5000,0.0,bottom
R603,5k1,RES_0402,-1.0000,43.5000,180.0,bottom
R701,5k1,RES_0402,0.0000,-42.5000,90.0000,top
R729,5k1,RES_0402,2.2500,5.2500,90.0,bottom
R733,1k,RES_0402,-3.7500,-11.7500,180.0000,top
R734,5k1,RES_0402,1.0000,13.7500,90.0000,top
R735,5k1,RES_0402,1.2500,-13.2500,270.0000,top
R736,1k,RES_0402,1.0000,-42.5000,90.0000,top
R1001,1k,RES_0402,-28.5750,7.4930,90.0000,top
R1002,1k,RES_0402,-29.8450,7.4930,90.0000,top
R1003,1k,RES_0402,-31.1150,-7.4930,270.0000,top
R1004,1k,RES_0402,-29.8450,-7.4930,270.0000,top
R1005,1k,RES_0402,-27.3050,7.4930,90.0000,top
R1006,1k,RES_0402,-26.0350,7.4930,90.0000,top
R1007,1k,RES_0402,-26.0350,-7.6200,270.0000,top
R1008,1k,RES_0402,-27.3050,-7.6200,270.0000,top
R1009,1k,RES_0402,24.7650,7.4930,90.0000,top
R1010,1k,RES_0402,23.4950,7.4930,90.0000,top
R1011,1k,RES_0402,22.2250,-7.4930,270.0000,top
R1012,1k,RES_0402,23.4950,-7.4676,270.0000,top
R1013,1k,RES_0402,26.0350,7.4930,90.0000,top
R1014,1k,RES_0402,27.3050,7.4930,90.0000,top
R1015,1k,RES_0402,27.3050,-7.5184,270.0000,top
R1016,1k,RES_0402,26.0350,-7.5184,270.0000,top
R1017,5k1,RES_0402,41.2500,-29.0000,270.0000,top
R1018,10k,RES_0402,35.2500,-27.0000,90.0000,top
R1019,15k,RES_0402,36.2500,-29.0000,90.0000,top
R1020,15k,RES_0402,41.2500,-27.0000,270.0000,top
R1021,5k1,RES_0402,15.5000,-29.0000,270.0000,top
R1022,10k,RES_0402,9.5000,-27.0000,90.0000,top
R1023,15k,RES_0402,10.5000,-29.0000,90.0000,top
R1024,15k,RES_0402,15.5000,-27.0000,270.0000,top
R1025,5k1,RES_0402,-36.2500,-29.0000,270.0000,top
R1026,10k,RES_0402,-42.2500,-27.0000,90.0000,top
R1027,15k,RES_0402,-41.2500,-29.0000,90.0000,top
R1028,15k,RES_0402,-36.2500,-27.0000,270.0000,top
R1029,5k1,RES_0402,-10.5000,-29.0000,270.0000,top
R1030,10k,RES_0402,-16.5000,-27.0000,90.0000,top
R1031,15k,RES_0402,-15.5000,-29.0000,90.0000,top
R1032,15k,RES_0402,-10.5000,-27.0000,270.0000,top
R1033,5k1,RES_0402,-36.2500,-24.7500,270.0000,top
R1034,10k,RES_0402,-42.2500,-22.7500,90.0000,top
R1035,15k,RES_0402,-41.2500,-24.7500,90.0000,top
R1036,15k,RES_0402,-36.2500,-22.7500,270.0000,top
R1037,5k1,RES_0402,-10.5000,-24.7500,270.0000,top
R1038,10k,RES_0402,-16.5000,-22.7500,90.0000,top
R1039,15k,RES_0402,-15.5000,-24.7500,90.0000,top
R1040,15k,RES_0402,-10.5000,-22.7500,270.0000,top
R1041,5k1,RES_0402,15.5000,-24.7500,270.0000,top
R1042,10k,RES_0402,9.5000,-22.7500,90.0000,top
R1043,15k,RES_0402,10.5000,-24.7500,90.0000,top
R1044,15k,RES_0402,15.5000,-22.7500,270.0000,top
R1045,5k1,RES_0402,41.2500,-24.7500,270.0000,top
R1046,10k,RES_0402,35.2500,-22.7500,90.0000,top
R1047,15k,RES_0402,36.2500,-24.7500,90.0000,top
R1048,15k,RES_0402,41.2500,-22.7500,270.0000,top
R1049,5k1,RES_0402,41.2500,22.7500,270.0000,top
R1050,10k,RES_0402,35.2500,24.7500,90.0000,top
R1051,15k,RES_0402,36.2500,22.7500,90.0000,top
R1052,15k,RES_0402,41.2500,24.7500,270.0000,top
R1053,5k1,RES_0402,15.5000,22.7500,270.0000,top
R1054,10k,RES_0402,9.5000,24.7500,90.0000,top
R1055,15k,RES_0402,10.5000,22.7500,90.0000,top
R1056,15k,RES_0402,15.5000,24.7500,270.0000,top
R1057,5k1,RES_0402,-36.2500,22.7500,270.0000,top
R1058,10k,RES_0402,-42.2500,24.7500,90.0000,top
R1059,15k,RES_0402,-41.2500,22.7500,90.0000,top
R1060,15k,RES_0402,-36.2500,24.7500,270.0000,top
R1061,5k1,RES_0402,-10.5000,22.7500,270.0000,top
R1062,10k,RES_0402,-16.5000,24.7500,90.0000,top
R1063,15k,RES_0402,-15.5000,22.7500,90.0000,top
R1064,15k,RES_0402,-10.5000,24.7500,270.0000,top
R1065,5k1,RES_0402,-36.2500,27.0000,270.0000,top
R1066,10k,RES_0402,-42.2500,29.0000,90.0000,top
R1067,15k,RES_0402,-41.2500,27.0000,90.0000,top
R1068,15k,RES_0402,-36.2500,29.0000,270.0000,top
R1069,5k1,RES_0402,-10.5000,27.0000,270.0000,top
R1070,10k,RES_0402,-16.5000,29.0000,90.0000,top
R1071,15k,RES_0402,-15.5000,27.0000,90.0000,top
R1072,15k,RES_0402,-10.5000,29.0000,270.0000,top
R1073,5k1,RES_0402,15.5000,27.0000,270.0000,top
R1074,10k,RES_0402,9.5000,29.0000,90.0000,top
R1075,15k,RES_0402,10.5000,27.0000,90.0000,top
R1076,15k,RES_0402,15.5000,29.0000,270.0000,top
R1077,5k1,RES_0402,41.2500,27.0000,270.0000,top
R1078,10k,RES_0402,35.2500,29.0000,90.0000,top
R1079,15k,RES_0402,36.2500,27.0000,90.0000,top
R1080,15k,RES_0402,41.2500,29.0000,270.0000,top
SW701,C255807,SW_HYP_MAPMODE,0.0000,-46.2000,0.0000,top
SW702,C2905169,SW_SPST_CK_RS282G05A3,3.0000,-18.0000,90.0000,top
SW703,C2905169,SW_SPST_CK_RS282G05A3,-3.0000,-18.0000,90.0000,top
U601,LN1134A332MR-G,SOT-23-5,-2.0000,37.0000,0.0,bottom
U602,C5451661,SOT-23-6,2.0000,40.7500,180.0,bottom
U603,C5451661,SOT-23-6,-2.0000,40.7500,180.0,bottom
U604,74LVC1G08,SOT-23-5-AND-TSSOP5,2.0000,37.0000,0.0,bottom
U605,BL1551B,SOT-363_SC-70-6,2.0000,37.5000,0.0000,top
U606,BL1551B,SOT-363_SC-70-6,2.0000,40.2500,180.0000,top
U607,BL1551B,SOT-363_SC-70-6,-2.0000,37.5000,0.0000,top
U608,BL1551B,SOT-363_SC-70-6,-2.0000,40.2500,180.0000,top
U703,RP2040,RP2040_QFN-56-1EP_7x7mm_P0.4mm_EP3.2x3.2mm,0.0000,0.0000,90.0,bottom
U704,ESP32-S3,QFN-56-1EP_7x7mm_P0.4mm_EP3.2x3.2mm,0.0000,0.0000,180.0000,top
U705,W25Q64JVSSIQ,SOIC-8W_FLASH,-2.5000,11.7500,180.0000,top
U801,74HC165,SOIC-16_74HC165,0.0000,27.0000,90.0000,top
U1001,74HC4051,SOIC-16_74HC4051,-26.6700,0.0000,0.0000,top
U1002,74HC4051,SOIC-16_74HC4051,26.6700,0.0000,0.0000,top
U1003,OH49E-S,SOT-23W,-38.8144,34.5144,0.0000,top
U1004,OH49E-S,SOT-23W,-38.8144,8.6381,0.0000,top
U1005,OH49E-S,SOT-23W,-12.9381,34.5144,0.0000,top
U1006,OH49E-S,SOT-23W,-12.9381,8.6381,0.0000,top
U1007,OH49E-S,SOT-23W,12.9381,34.5144,0.0000,top
U1008,OH49E-S,SOT-23W,12.9381,8.6381,0.0000,top
U1009,OH49E-S,SOT-23W,38.8144,34.5144,0.0000,top
U1010,OH49E-S,SOT-23W,38.8144,8.6381,0.0000,top
U1011,OH49E-S,SOT-23W,-38.8144,-17.2381,0.0000,top
U1012,OH49E-S,SOT-23W,-38.8144,-43.1144,0.0000,top
U1013,OH49E-S,SOT-23W,-12.9381,-17.2381,0.0000,top
U1014,OH49E-S,SOT-23W,-12.9381,-43.1144,0.0000,top
U1015,OH49E-S,SOT-23W,12.9381,-17.2381,0.0000,top
U1016,OH49E-S,SOT-23W,12.9381,-43.1144,0.0000,top
U1017,OH49E-S,SOT-23W,38.8144,-17.2381,0.0000,top
U1018,OH49E-S,SOT-23W,38.8144,-43.1144,0.0000,top
U1019,LMV321,SOT-23-5,38.7500,-28.0000,270.0000,top
U1020,LMV321,SOT-23-5,13.0000,-28.0000,270.0000,top
U1021,LMV321,SOT-23-5,-38.7500,-28.0000,270.0000,top
U1022,LMV321,SOT-23-5,-13.0000,-28.0000,270.0000,top
U1023,LMV321,SOT-23-5,-38.7500,-23.7500,270.0000,top
U1024,LMV321,SOT-23-5,-13.0000,-23.7500,270.0000,top
U1025,LMV321,SOT-23-5,13.0000,-23.7500,270.0000,top
U1026,LMV321,SOT-23-5,38.7500,-23.7500,270.0000,top
U1027,LMV321,SOT-23-5,38.7500,23.7500,270.0000,top
U1028,LMV321,SOT-23-5,13.0000,23.7500,270.0000,top
U1029,LMV321,SOT-23-5,-38.7500,23.7500,270.0000,top
U1030,LMV321,SOT-23-5,-13.0000,23.7500,270.0000,top
U1031,LMV321,SOT-23-5,-38.7500,28.0000,270.0000,top
U1032,LMV321,SOT-23-5,-13.0000,28.0000,270.0000,top
U1033,LMV321,SOT-23-5,13.0000,28.0000,270.0000,top
U1034,LMV321,SOT-23-5,38.7500,28.0000,270.0000,top
Y701,40MHz,Crystal_SMD_Abracon_ABM8G-4Pin_3.2x2.5mm,1.2500,-10.2500,180.0000,top
