Designator,Helper,Footprint,Mid X,Mid Y,Rotation,Layer
C1002,100n,CAP_0402,-29.8450,4.9530,90.0000,top
C1003,100n,CAP_0402,-31.1150,-4.9530,270.0000,top
C1004,100n,CAP_0402,-29.8450,-4.9530,270.0000,top
C1005,100n,CAP_0402,-28.5750,4.9530,90.0000,top
C1006,100n,CAP_0402,-26.0350,4.9530,90.0000,top
C1007,100n,CAP_0402,-26.0350,-4.9530,270.0000,top
C1008,100n,CAP_0402,-27.3050,-4.9530,270.0000,top
C1009,100n,CAP_0402,-32.5120,2.7940,270.0000,top
C1010,100n,CAP_0402,26.0350,4.9530,90.0000,top
C1011,100n,CAP_0402,23.4950,4.9530,90.0000,top
C1012,100n,CAP_0402,22.2250,-4.9530,270.0000,top
C1013,100n,CAP_0402,23.4950,-4.9530,270.0000,top
C1014,100n,CAP_0402,24.7650,4.9530,90.0000,top
C1015,100n,CAP_0402,27.3050,4.9530,90.0000,top
C1016,100n,CAP_0402,27.3050,-4.9530,270.0000,top
C1017,100n,CAP_0402,26.0350,-4.9530,270.0000,top
C1018,100n,CAP_0402,20.8280,2.7940,270.0000,top
D901,WS2812C-2020,UI_WS2812C-2020,-40.0050,47.6250,180.0000,top
D902,WS2812C-2020,UI_WS2812C-2020,-40.0050,25.4000,180.0000,top
D903,WS2812C-2020,UI_WS2812C-2020,-38.8144,-34.1154,180.0000,top
D904,WS2812C-2020,UI_WS2812C-2020,-13.3350,47.6250,180.0000,top
D905,WS2812C-2020,UI_WS2812C-2020,-13.3350,25.4000,180.0000,top
D906,WS2812C-2020,UI_WS2812C-2020,-12.9381,-34.1154,180.0000,top
D907,WS2812C-2020,UI_WS2812C-2020,13.3350,47.6250,180.0000,top
D908,WS2812C-2020,UI_WS2812C-2020,13.3350,25.4000,180.0000,top
D909,WS2812C-2020,UI_WS2812C-2020,12.9381,-34.1154,180.0000,top
D910,WS2812C-2020,UI_WS2812C-2020,40.0050,47.6250,180.0000,top
D911,WS2812C-2020,UI_WS2812C-2020,40.0050,25.4000,180.0000,top
D912,WS2812C-2020,UI_WS2812C-2020,38.8144,-34.1154,180.0000,top
J509,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,-25.8762,-38.8144,0.0000,top
J510,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,25.8762,-38.8144,0.0000,top
J601,TYPE-C-32-M-12,USB_C_Korean_Hroparts_TYPE-C-31-M-12,0.0000,46.6000,180.0000,top
J701,C5137195,U.FL_Molex_MCRF_73412-0110_Vertical,5.0000,-7.2500,0.0000,top
L701,1n8,IND_0402,4.7500,-4.2500,90.0000,top
L702,GZ2012D601TF,FERRIT_0805,3.2500,-7.2000,0.0,bottom
R517,15k,RES_0402,-36.2500,-27.0000,270.0000,top
R518,10k,RES_0402,-42.2500,-27.0000,90.0000,top
R519,5k1,RES_0402,-36.2500,-29.0000,270.0000,top
R520,15k,RES_0402,-41.2500,-29.0000,90.0000,top
R521,15k,RES_0402,-10.5000,-27.0000,270.0000,top
R522,10k,RES_0402,-16.5000,-27.0000,90.0000,top
R523,5k1,RES_0402,-10.5000,-29.0000,270.0000,top
R524,15k,RES_0402,-15.5000,-29.0000,90.0000,top
R525,15k,RES_0402,15.5000,-27.0000,270.0000,top
R526,10k,RES_0402,9.5000,-27.0000,90.0000,top
R527,5k1,RES_0402,15.5000,-29.0000,270.0000,top
R528,15k,RES_0402,10.5000,-29.0000,90.0000,top
R529,15k,RES_0402,41.2500,-27.0000,270.0000,top
R530,10k,RES_0402,35.2500,-27.0000,90.0000,top
R531,5k1,RES_0402,41.2500,-29.0000,270.0000,top
R532,15k,RES_0402,36.2500,-29.0000,90.0000,top
R601,1M,RES_0402,-3.0000,43.5000,180.0,bottom
R602,5k1,RES_0402,1.0000,43.5000,0.0,bottom
R603,5k1,RES_0402,-1.0000,43.5000,180.0,bottom
R606,5k1,RES_0402,5.2500,21.2500,0.0000,top
R701,5k1,RES_0402,0.0000,-42.5000,90.0000,top
R729,5k1,RES_0402,2.2500,5.2500,90.0,bottom
R733,1k,RES_0402,-3.7500,-11.7500,180.0000,top
R734,5k1,RES_0402,1.0000,13.7500,90.0000,top
R735,5k1,RES_0402,1.2500,-13.2500,270.0000,top
R736,1k,RES_0402,1.0000,-42.5000,90.0000,top
R1001,1k,RES_0402,-28.5750,7.4930,90.0000,top
R1002,1k,RES_0402,-29.8450,7.4930,90.0000,top
R1003,1k,RES_0402,-31.1150,-7.4930,270.0000,top
R1004,1k,RES_0402,-29.8450,-7.4930,270.0000,top
R1005,1k,RES_0402,-27.3050,7.4930,90.0000,top
R1006,1k,RES_0402,-26.0350,7.4930,90.0000,top
R1007,1k,RES_0402,-26.0350,-7.6200,270.0000,top
R1008,1k,RES_0402,-27.3050,-7.6200,270.0000,top
R1009,1k,RES_0402,24.7650,7.4930,90.0000,top
R1010,1k,RES_0402,23.4950,7.4930,90.0000,top
R1011,1k,RES_0402,22.2250,-7.4930,270.0000,top
R1012,1k,RES_0402,23.4950,-7.4676,270.0000,top
R1013,1k,RES_0402,26.0350,7.4930,90.0000,top
R1014,1k,RES_0402,27.3050,7.4930,90.0000,top
R1015,1k,RES_0402,27.3050,-7.5184,270.0000,top
R1016,1k,RES_0402,26.0350,-7.5184,270.0000,top
R1017,470R,RES_0402,-42.5450,30.4800,90.0000,top
R1018,470R,RES_0402,-40.0050,23.4950,0.0000,top
R1019,470R,RES_0402,-15.8750,30.4800,90.0000,top
R1020,470R,RES_0402,-13.3350,23.4950,0.0000,top
R1021,470R,RES_0402,10.7950,30.4800,90.0000,top
R1022,470R,RES_0402,13.3350,23.4950,0.0000,top
R1023,470R,RES_0402,37.4650,30.4800,90.0000,top
R1024,470R,RES_0402,40.0050,23.4950,0.0000,top
SW701,C255807,SW_HYP_MAPMODE,0.0000,-46.2000,0.0000,top
SW702,C2905169,SW_SPST_CK_RS282G05A3,3.0000,-18.0000,90.0000,top
SW703,C2905169,SW_SPST_CK_RS282G05A3,-3.0000,-18.0000,90.0000,top
U505,OH49E-S,SOT-23W,-38.8144,-43.1144,0.0000,top
U506,OH49E-S,SOT-23W,-12.9381,-43.1144,0.0000,top
U507,OH49E-S,SOT-23W,12.9381,-43.1144,0.0000,top
U508,OH49E-S,SOT-23W,38.8144,-43.1144,0.0000,top
U509,LMV321,SOT-23-5,-38.7500,-28.0000,270.0000,top
U510,LMV321,SOT-23-5,-13.0000,-28.0000,270.0000,top
U511,LMV321,SOT-23-5,13.0000,-28.0000,270.0000,top
U512,LMV321,SOT-23-5,38.7500,-28.0000,270.0000,top
U601,LN1134A332MR-G,SOT-23-5,-2.0000,37.0000,0.0,bottom
U602,C5451661,SOT-23-6,2.0000,40.7500,180.0,bottom
U603,C5451661,SOT-23-6,-2.0000,40.7500,180.0,bottom
U604,74LVC1G08,SOT-23-5-AND-TSSOP5,2.0000,37.0000,0.0,bottom
U605,BL1551B,SOT-363_SC-70-6,2.0000,37.5000,0.0000,top
U606,BL1551B,SOT-363_SC-70-6,2.0000,40.2500,180.0000,top
U607,BL1551B,SOT-363_SC-70-6,-2.0000,37.5000,0.0000,top
U608,BL1551B,SOT-363_SC-70-6,-2.0000,40.2500,180.0000,top
U703,RP2040,RP2040_QFN-56-1EP_7x7mm_P0.4mm_EP3.2x3.2mm,0.0000,0.0000,90.0,bottom
U704,ESP32-S3,QFN-56-1EP_7x7mm_P0.4mm_EP3.2x3.2mm,0.0000,0.0000,180.0000,top
U705,W25Q64JVSSIQ,SOIC-8W_FLASH,-2.5000,11.7500,180.0000,top
U801,74HC165,SOIC-16_74HC165,0.0000,27.0000,90.0000,top
U1001,74HC4051,SOIC-16_74HC4051,-26.6700,0.0000,0.0000,top
U1002,74HC4051,SOIC-16_74HC4051,26.6700,0.0000,0.0000,top
UI1001,RK0952N-B10K L-12.5F/LAL/N=5,UI_POT_SONGHUEI,-40.0050,40.0050,0.0000,top
UI1002,SL3015N-B10K L-10C/M/DC,UI_FADER_TT,-40.0050,0.0000,0.0000,top
UI1003,RK0952N-B10K L-12.5F/LAL/N=5,UI_POT_SONGHUEI,-13.3350,40.0050,0.0000,top
UI1004,SL3015N-B10K L-10C/M/DC,UI_FADER_TT,-13.3350,0.0000,0.0000,top
UI1005,RK0952N-B10K L-12.5F/LAL/N=5,UI_POT_SONGHUEI,13.3350,40.0050,0.0000,top
UI1006,SL3015N-B10K L-10C/M/DC,UI_FADER_TT,13.3350,0.0000,0.0000,top
UI1007,RK0952N-B10K L-12.5F/LAL/N=5,UI_POT_SONGHUEI,40.0050,40.0050,0.0000,top
UI1008,SL3015N-B10K L-10C/M/DC,UI_FADER_TT,40.0050,0.0000,0.0000,top
Y701,40MHz,Crystal_SMD_Abracon_ABM8G-4Pin_3.2x2.5mm,1.2500,-10.2500,180.0000,top
