Designator,Helper,Footprint,Mid X,Mid Y,Rotation,Layer
C801,100n,CAP_0402,-2.5000,10.5000,0.0000,top
C901,100n,CAP_0402,-45.2493,35.3337,65.0000,top
C902,100n,CAP_0402,-43.4626,38.4283,55.0000,top
C903,100n,CAP_0402,-41.1657,41.1657,45.0000,top
C904,100n,CAP_0402,-38.4283,43.4626,35.0000,top
C905,100n,CAP_0402,-35.3337,45.2493,25.0000,top
C906,100n,CAP_0402,8.0907,35.3337,65.0000,top
C907,100n,CAP_0402,9.8774,38.4283,55.0000,top
C908,100n,CAP_0402,12.1743,41.1657,45.0000,top
C909,100n,CAP_0402,14.9117,43.4626,35.0000,top
C910,100n,CAP_0402,18.0063,45.2493,25.0000,top
C911,100n,CAP_0402,-41.1004,-8.2391,270.0000,top
C912,100n,CAP_0402,-15.2241,-8.2391,270.0000,top
C913,100n,CAP_0402,10.6521,-8.2391,270.0000,top
C914,100n,CAP_0402,36.5284,-8.2391,270.0000,top
C915,100n,CAP_0402,-41.1004,-34.1154,270.0000,top
C916,100n,CAP_0402,-15.2241,-34.1154,270.0000,top
C917,100n,CAP_0402,10.6521,-34.1154,270.0000,top
C918,100n,CAP_0402,36.5284,-34.1154,270.0000,top
C919,100n,CAP_0402,-41.3544,-17.2381,270.0000,top
C920,100n,CAP_0402,-15.4781,-17.2381,270.0000,top
C921,100n,CAP_0402,1.2500,10.7500,0.0,bottom
C922,100n,CAP_0402,10.3981,-17.2381,270.0000,top
C923,100n,CAP_0402,36.2744,-17.2381,270.0000,top
C924,100n,CAP_0402,-41.3544,-43.1144,270.0000,top
C925,100n,CAP_0402,-15.4781,-43.1144,270.0000,top
C926,100n,CAP_0402,10.3981,-43.1144,270.0000,top
C927,100n,CAP_0402,36.2744,-43.1144,270.0000,top
C928,100n,CAP_0402,-41.2500,-22.7600,270.0000,top
C929,100n,CAP_0402,-15.5000,-22.7500,270.0000,top
C930,100n,CAP_0402,10.5000,-22.7500,270.0000,top
C931,100n,CAP_0402,36.2500,-22.7600,270.0000,top
C932,100n,CAP_0402,-41.2500,-27.0200,270.0000,top
C933,100n,CAP_0402,-15.5000,-27.0100,270.0000,top
C934,100n,CAP_0402,10.5000,-27.0000,270.0000,top
C935,100n,CAP_0402,36.2500,-27.0100,270.0000,top
C936,100n,CAP_0402,3.0000,-16.2500,90.0,bottom
C937,1u,CAP_0402,2.0000,-16.2500,90.0,bottom
C938,10u,CAP_0402,1.0000,-16.2500,90.0,bottom
C939,1n,CAP_0402,4.7500,-19.2500,0.0,bottom
C940,1n,CAP_0402,4.7500,-20.5000,0.0,bottom
C1001,100n,CAP_0402,-13.7500,24.0000,90.0000,top
C1002,100n,CAP_0402,-34.0000,26.7500,270.0000,top
C1003,100n,CAP_0402,-31.1150,-6.9530,270.0000,top
C1004,100n,CAP_0402,-29.8450,-6.9530,270.0000,top
C1005,100n,CAP_0402,-13.7500,29.0000,90.0000,top
C1006,100n,CAP_0402,-33.5000,0.7500,90.0000,top
C1007,100n,CAP_0402,-26.0350,-6.9530,270.0000,top
C1008,100n,CAP_0402,-27.3050,-6.9530,270.0000,top
C1009,100n,CAP_0402,-32.5000,0.7500,270.0000,top
C1010,100n,CAP_0402,13.7500,29.0000,270.0000,top
C1011,100n,CAP_0402,34.0000,26.7500,90.0000,top
C1012,100n,CAP_0402,22.2250,-6.9530,270.0000,top
C1013,100n,CAP_0402,23.4950,-6.9530,270.0000,top
C1014,100n,CAP_0402,13.7500,24.0000,270.0000,top
C1015,100n,CAP_0402,19.7500,0.2500,90.0000,top
C1016,100n,CAP_0402,27.3050,-6.9530,270.0000,top
C1017,100n,CAP_0402,26.0350,-6.9530,270.0000,top
C1018,100n,CAP_0402,20.7500,0.2500,270.0000,top
D901,WS2812C-2020,UI_WS2812C-2020,-47.5151,36.3902,335.0000,top
D902,WS2812C-2020,UI_WS2812C-2020,-45.5105,39.8623,325.0000,top
D903,WS2812C-2020,UI_WS2812C-2020,-42.9335,42.9335,315.0000,top
D904,WS2812C-2020,UI_WS2812C-2020,-39.8623,45.5105,305.0000,top
D905,WS2812C-2020,UI_WS2812C-2020,-36.3902,47.5151,295.0000,top
D906,WS2812C-2020,UI_WS2812C-2020,5.8249,36.3902,65.0000,top
D907,WS2812C-2020,UI_WS2812C-2020,7.8295,39.8623,325.0000,top
D908,WS2812C-2020,UI_WS2812C-2020,10.4065,42.9335,315.0000,top
D909,WS2812C-2020,UI_WS2812C-2020,13.4777,45.5105,305.0000,top
D910,WS2812C-2020,UI_WS2812C-2020,16.9498,47.5151,295.0000,top
D911,WS2812C-2020,UI_WS2812C-2020,-38.8144,-8.2391,180.0000,top
D912,WS2812C-2020,UI_WS2812C-2020,-12.9381,-8.2391,180.0000,top
D913,WS2812C-2020,UI_WS2812C-2020,12.9381,-8.2391,180.0000,top
D914,WS2812C-2020,UI_WS2812C-2020,38.8144,-8.2391,180.0000,top
D915,WS2812C-2020,UI_WS2812C-2020,-38.8144,-34.1154,180.0000,top
D916,WS2812C-2020,UI_WS2812C-2020,-12.9381,-34.1154,180.0000,top
D917,WS2812C-2020,UI_WS2812C-2020,12.9381,-34.1154,180.0000,top
D918,WS2812C-2020,UI_WS2812C-2020,38.8144,-34.1154,180.0000,top
J601,TYPE-C-32-M-12,USB_C_Korean_Hroparts_TYPE-C-31-M-12,0.0000,46.6000,180.0000,top
J701,C5137195,U.FL_Molex_MCRF_73412-0110_Vertical,5.0000,-7.2500,0.0000,top
J903,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,-38.1700,36.6700,0.0000,top
J904,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,-25.8762,-12.9381,0.0000,top
J905,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,-38.1700,16.6700,0.0000,top
J906,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,25.8762,-12.9381,0.0000,top
J909,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,38.1700,36.6700,0.0000,top
J910,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,-25.8762,-38.8144,0.0000,top
J911,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,38.1700,16.6700,0.0000,top
J912,SMTSO1625MTJ,SMD_NUT_M1.6x2.5,25.8762,-38.8144,0.0000,top
L701,1n8,IND_0402,4.7500,-4.2500,90.0000,top
L702,GZ2012D601TF,FERRIT_0805,3.2500,-7.2000,0.0,bottom
L902,BLM15AG102SN1D,FERRIT_0402,4.7500,-21.7500,0.0,bottom
L903,BLM15AG102SN1D,FERRIT_0402,4.7500,-18.0000,180.0,bottom
L904,BLM15PD121SN1D,FERRIT_0402,-0.5000,-15.7500,0.0,bottom
LS601,Speaker,speaker-1609,0.0000,-40.0000,0.0,bottom
R601,1M,RES_0402,-3.0000,43.5000,180.0,bottom
R602,5k1,RES_0402,1.0000,43.5000,0.0,bottom
R603,5k1,RES_0402,-1.0000,43.5000,180.0,bottom
R606,8R,RES_0402,6.2500,-25.2500,180.0,bottom
R607,5k1,RES_0402,-37.7500,3.2500,0.0000,top
R608,5k1,RES_0402,-35.7500,3.2500,180.0000,top
R609,5k1,RES_0402,-17.7500,3.2500,0.0000,top
R610,5k1,RES_0402,-15.7500,3.2500,180.0000,top
R611,5k1,RES_0402,15.7500,3.2500,0.0000,top
R612,5k1,RES_0402,17.7500,3.2500,180.0000,top
R613,5k1,RES_0402,35.7500,3.2500,0.0000,top
R614,5k1,RES_0402,37.7500,3.2500,180.0000,top
R701,5k1,RES_0402,0.0000,-42.5000,90.0000,top
R729,5k1,RES_0402,2.2500,5.2500,90.0,bottom
R733,1k,RES_0402,-3.7500,-11.7500,180.0000,top
R734,5k1,RES_0402,-6.5000,17.0000,270.0,bottom
R735,5k1,RES_0402,0.5000,-13.7500,270.0000,top
R736,1k,RES_0402,1.0000,-42.5000,90.0000,top
R801,5k1,RES_0402,15.0000,0.7500,0.0000,top
R802,5k1,RES_0402,-15.0000,0.2500,0.0000,top
R902,470R,RES_0402,-12.7500,26.5000,270.0000,top
R903,15k,RES_0402,-10.5000,-22.7500,270.0000,top
R904,5k1,RES_0402,1.2500,9.7500,0.0,bottom
R905,10k,RES_0402,-16.5000,-22.7500,90.0000,top
R906,5k1,RES_0402,-10.5000,-24.7500,270.0000,top
R910,15k,RES_0402,-15.5000,-24.7500,90.0000,top
R911,15k,RES_0402,-36.2500,-22.7500,270.0000,top
R912,10k,RES_0402,-42.2500,-22.7500,90.0000,top
R913,5k1,RES_0402,-36.2500,-24.7500,270.0000,top
R914,15k,RES_0402,-41.2500,-24.7500,90.0000,top
R915,15k,RES_0402,15.5000,-22.7500,270.0000,top
R916,10k,RES_0402,9.5000,-22.7500,90.0000,top
R917,5k1,RES_0402,15.5000,-24.7500,270.0000,top
R918,15k,RES_0402,10.5000,-24.7500,90.0000,top
R919,15k,RES_0402,41.2500,-22.7500,270.0000,top
R920,10k,RES_0402,35.2500,-22.7500,90.0000,top
R921,5k1,RES_0402,41.2500,-24.7500,270.0000,top
R922,15k,RES_0402,36.2500,-24.7500,90.0000,top
R923,15k,RES_0402,-36.2500,-27.0000,270.0000,top
R924,10k,RES_0402,-42.2500,-27.0000,90.0000,top
R925,5k1,RES_0402,-36.2500,-29.0000,270.0000,top
R926,15k,RES_0402,-41.2500,-29.0000,90.0000,top
R927,15k,RES_0402,-10.5000,-27.0000,270.0000,top
R928,10k,RES_0402,-16.5000,-27.0000,90.0000,top
R929,5k1,RES_0402,-10.5000,-29.0000,270.0000,top
R930,15k,RES_0402,-15.5000,-29.0000,90.0000,top
R931,15k,RES_0402,15.5000,-27.0000,270.0000,top
R932,10k,RES_0402,9.5000,-27.0000,90.0000,top
R933,5k1,RES_0402,15.5000,-29.0000,270.0000,top
R934,15k,RES_0402,10.5000,-29.0000,90.0000,top
R935,15k,RES_0402,41.2500,-27.0000,270.0000,top
R936,10k,RES_0402,35.2500,-27.0000,90.0000,top
R937,5k1,RES_0402,41.2500,-29.0000,270.0000,top
R938,15k,RES_0402,36.2500,-29.0000,90.0000,top
R939,0R,RES_0402,-0.5000,-16.7500,180.0,bottom
R940,33R,RES_0402,-5.0000,-20.5000,180.0,bottom
R941,33R,RES_0402,-5.0000,-19.2500,180.0,bottom
R942,33R,RES_0402,-5.0000,-18.0000,180.0,bottom
R1001,1k,RES_0402,-12.7500,24.0000,270.0000,top
R1002,1k,RES_0402,-35.0000,26.7500,90.0000,top
R1003,1k,RES_0402,-31.1150,-9.4930,270.0000,top
R1004,1k,RES_0402,-29.8450,-9.4930,270.0000,top
R1005,1k,RES_0402,-12.7500,29.0000,270.0000,top
R1006,1k,RES_0402,-34.5000,0.7500,90.0000,top
R1007,1k,RES_0402,-26.0350,-9.6200,270.0000,top
R1008,1k,RES_0402,-27.3050,-9.6200,270.0000,top
R1009,1k,RES_0402,12.7500,29.0000,270.0000,top
R1010,1k,RES_0402,35.0000,26.7500,270.0000,top
R1011,1k,RES_0402,22.2250,-9.4930,270.0000,top
R1012,1k,RES_0402,23.4950,-9.4676,270.0000,top
R1013,1k,RES_0402,12.7500,24.0000,90.0000,top
R1014,1k,RES_0402,18.7500,0.2500,90.0000,top
R1015,1k,RES_0402,27.3050,-9.5184,270.0000,top
R1016,1k,RES_0402,26.0350,-9.5184,270.0000,top
R1025,470R,RES_0402,12.7500,26.5000,90.0000,top
SW701,C255807,SW_HYP_MAPMODE,0.0000,-46.2000,0.0000,top
SW702,C2905169,SW_SPST_CK_RS282G05A3,2.0000,-18.0000,90.0000,top
SW703,C2905169,SW_SPST_CK_RS282G05A3,-2.0000,-18.0000,90.0000,top
SW1001,C2905169,SW_SPST_CK_RS282G05A3,-41.6700,4.6700,180.0000,top
SW1002,C2905169,SW_SPST_CK_RS282G05A3,-31.6700,4.6700,0.0000,top
SW1003,C2905169,SW_SPST_CK_RS282G05A3,-21.6700,4.6700,180.0000,top
SW1004,C2905169,SW_SPST_CK_RS282G05A3,-11.6700,4.6700,0.0000,top
SW1005,C2905169,SW_SPST_CK_RS282G05A3,11.6700,4.6700,180.0000,top
SW1006,C2905169,SW_SPST_CK_RS282G05A3,21.6700,4.6700,0.0000,top
SW1007,C2905169,SW_SPST_CK_RS282G05A3,31.6700,4.6700,180.0000,top
SW1008,C2905169,SW_SPST_CK_RS282G05A3,41.6700,4.6700,0.0000,top
U601,LN1134A332MR-G,SOT-23-5,-2.0000,37.0000,0.0,bottom
U602,C5451661,SOT-23-6,2.0000,40.7500,180.0,bottom
U603,C5451661,SOT-23-6,-2.0000,40.7500,180.0,bottom
U604,74LVC1G08,SOT-23-5-AND-TSSOP5,2.0000,37.0000,0.0,bottom
U605,BL1551B,SOT-363_SC-70-6,2.0000,37.5000,0.0000,top
U606,BL1551B,SOT-363_SC-70-6,2.0000,40.2500,180.0000,top
U607,BL1551B,SOT-363_SC-70-6,-2.0000,37.5000,0.0000,top
U608,BL1551B,SOT-363_SC-70-6,-2.0000,40.2500,180.0000,top
U609,74HC165,SOIC-16_74HC165,0.0000,26.7500,90.0000,top
U610,APS1604M-3SQR-ZR,USON-8-1EP_3x2mm_P0.5mm_EP0.2x1.6mm,3.0000,15.0000,0.0,bottom
U703,RP2040,RP2040_QFN-56-1EP_7x7mm_P0.4mm_EP3.2x3.2mm,0.0000,0.0000,90.0,bottom
U704,ESP32-S3,QFN-56-1EP_7x7mm_P0.4mm_EP3.2x3.2mm,0.0000,0.0000,180.0000,top
U705,W25Q64JVSSIQ,SOIC-8W_FLASH,-3.0000,15.0000,180.0,bottom
U801,74HC165,SOIC-16_74HC165,0.0000,16.2500,90.0000,top
U901,OH49E-S,SOT-23W,-38.8144,-17.2381,0.0000,top
U902,OH49E-S,SOT-23W,-38.8144,-43.1144,0.0000,top
U904,OH49E-S,SOT-23W,-12.9381,-17.2381,0.0000,top
U905,OH49E-S,SOT-23W,-12.9381,-43.1144,0.0000,top
U906,OH49E-S,SOT-23W,12.9381,-43.1144,0.0000,top
U907,OH49E-S,SOT-23W,12.9381,-17.2381,0.0000,top
U908,OH49E-S,SOT-23W,38.8144,-17.2381,0.0000,top
U909,OH49E-S,SOT-23W,38.8144,-43.1144,0.0000,top
U910,LMV321,SOT-23-5,-13.0000,-23.7500,270.0000,top
U911,LMV321,SOT-23-5,-38.7500,-23.7500,270.0000,top
U912,LMV321,SOT-23-5,13.0000,-23.7500,270.0000,top
U913,LMV321,SOT-23-5,38.7500,-23.7500,270.0000,top
U914,LMV321,SOT-23-5,-38.7500,-28.0000,270.0000,top
U915,LMV321,SOT-23-5,-13.0000,-28.0000,270.0000,top
U916,LMV321,SOT-23-5,13.0000,-28.0000,270.0000,top
U917,LMV321,SOT-23-5,38.7500,-28.0000,270.0000,top
U918,NS4168_C910588,ESOP-8_L4.9-W3.9-P1.27-LS6.0-BL-EP,0.0000,-20.0000,90.0,bottom
U1001,74HC4051,SOIC-16_74HC4051,-26.6700,-2.0000,0.0000,top
U1002,74HC4051,SOIC-16_74HC4051,26.6700,-2.0000,0.0000,top
Y701,40MHz,Crystal_SMD_Abracon_ABM8G-4Pin_3.2x2.5mm,1.2500,-10.2500,180.0000,top
